TeamNum,TeamName,TeamCountry,TeamCity
9468,Team Sirius,Türkiye,Istanbul
9469,LUMOS ROBOTICS,Türkiye,ISTANBUL
9470,Ctrl-Alt-Defeat,USA,Fremont
9471,EF Academy,USA,Pasadena
9472,K2C,USA,Catoosa
9473,CYGNUS ROBOTICS,Türkiye,Akçaburgaz /Esenyurt
9474,Red River Resistance (3R),Canada,St Pierre-Jolys
9475,Mon Valley Mammoths,USA,Monessen
9476,CYBER TIGERS,USA,Bay Minette
9477,Lambda (λ),USA,Suwanee
9478,Robo-Colts HSISL,USA,Sugar Land
9479,CREDENTIS,Türkiye,Belen
9480,The Gear Bears,USA,Flowery Branch
9481,STEAMCo - All Star,Colombia,Palmira
9482,STEAMCo - Imagina,Colombia,Florida
9483,Overcharge,Türkiye,Cekmekoy
9484,Robot's District,Brazil,Taguatinga
9485,HYOBOTS,Brazil,Linhas
9486,ALPHASTORM FRC,Brazil,Aparecida de Goiânia
9487,KRYPTON FRC,Brazil,Goiânia 
9488,Western Blue Tongues,Australia,Gosnells
9489,STEAMCo - UV,Colombia,Yumbo
9490,TAC BEARS,Türkiye,Tarsus
9491,Crypto Creek,USA,Sellersburg
9492,LadyTalons,USA,Prosper
9493,TechWasps923,USA,Fort Walton Beach
9494,Hanabi,Japan,"Myozai-gun,Kamiyama-cho"
9495,TechKnow Difficulties,USA,Aurora
9496,LYNK,USA,Spindale
9497,NIMBLE PANTHER,Türkiye,Küçükçekmece
9498,ZENSHIN Robotics,Japan,Bunkyo-ku
9499,KANARITECH - FRESNILLO PLC,Mexico,URUACHI
9500,G28 Robotics,USA,Atlanta
9501,Sidereal Envoy,Chinese Taipei,New Taipei
9502,Idigna,Türkiye,Kayapınar
9503,EF5 CHAOS,USA,Laurel
9504,Gunderson Grizzlies,USA,San Jose
9505,Vyserions,USA,Los Angeles
9506,Conspiracy Robotics,USA,Manor
9507,Rothschild Leadership Academy,USA,Columbus
9508,MOGUERA Telemechanics,USA,Cedar Rapids
9509,Cybears,USA,Yonkers
9510,Medusa,Türkiye,Istanbul
9511,West Noble 1,USA,Ligonier
9512,Horsepower,USA,Kingwood
9513,Circuit Crew 9513 - Caterpillar,Mexico,Gómez Palacio
9514,Blanson RoboJags,USA,Houston
9515,Panther Technik,USA,Houston
9516,Tuskegee RoboFalcons,USA,Houston
9517,IKE Technik,USA,Houston
9518,STEAMex Scorpions,Mexico,Durango
9519,RoboMasters,Türkiye,Istanbul
9520,Rock-it Robotics,USA,Fountain Valley
9521,Humble Rumble,USA,Humble
9522,Archimedes,USA,Flowery Branch
9523,Archers,Türkiye,Kocaeli
9524,SHS Cardinal Chaos,USA,San Antonio
9525,NileTech,Canada,North York
9526,LCG Robotics,USA,Hatillo
9527,WIHS TEAM,Canada,WINDSOR
9528,The Wolf Pack,USA,Clinton Township
9529,GOKARGETRONIC,Türkiye,Şile
9530,John Adams Robotics,USA,South Bend
9531,Ctrl V,USA,Corvallis
9532,Messy Bees,USA,Aurora
9533,Melissa High School,USA,Melissa
9534,Wolves Robotics (Basic HS),USA,Henderson
9535,The Knack,USA,Hartland
9536,ETERNAL ROBOTİCS,Türkiye,İSTANBUL
9537,SCDS1,USA,Savannah
9538,Stallions,USA,Castaic
9539,Junk Bots,USA,Fallon
9540,RRIT,USA,Hillsborough
9541,M-stee (squared),USA,Manistee
9542,Technodogs,USA,Centreville
9543,Cyclone Robotics,USA,Harlan
9544,OLMCHS_Robo,Federated States of Micronesia,Kolonia
9545,Caracal Robotics,Türkiye,SARIYER
9546,TechnoLeopards,India,Mumbai
9547,Lotus,Türkiye,Ankara
9548,Bark River Bronconaughts,USA,Bark River
9549,The Mechadogs,USA,Covert
9550,STRIX Robotics,Canada,Kelowna
9551,Tiger,USA,Hays
9552,Rambotics,USA,Lakewood
9553,NEO42,Canada,Lindsay
9554,Portage Pythons,USA,South Bend
9555,TEAM HELIOS,Türkiye,MUĞLA
9556,KulturTech,Türkiye,Istanbul
9557,Tecmilenio - TurtleTech,Mexico,Los Mochis
9558,The Steel Vipers,USA,Warren
9559,EagleTron,USA,High Point
9560,Dorlion,Türkiye,Eskişehir
9561,Dawson Dino Nuggets,USA,Dawsonville
9562,Royal Robotics,Canada,Milton
9563,STEAMex USA,USA,Houston
9564,Taishan Robotics,Chinese Taipei,New Taipei City
9565,CEZERİ,Türkiye,Başakşehir
9566,Red Storm Rookies,USA,Kentwood
9567,StormBreakers,USA,Vancouver
9568,AstroBots,USA,Leland
9569,Milliken Mills Silver Knights,Canada,Markham
9570,Valiant,USA,Emerson
9571,Patriot Prime,USA,Greenville
9572,CC Shambytes,USA,Novi
9573,MarauderTech,USA,San Diego
9574,Rock Bots,Australia,Indooroopilly
9575,Silver Robotics,Canada,Toronto
9576,Loretto Lightning,USA,Loretto
9577,Recoil,USA,Dripping Springs
9578,Player One,USA,Green Bay
9579,Tech Devils,USA,Osage
9580,Grizzly Gears,Canada,Barrie
9581,Bad Wolf 1,USA,Kent
9582,HHS NASA Snaggbotics,USA,Conyers
9583,Lavender Robotics,Türkiye,Salihli
9584,Spartan Squared,USA,Mountain View
9585,RobUL,Czech Republic,Ústí nad Labem
9586,Denbot,USA,Denver
9587,STEMgc,Australia,Richmond
9588,.,Türkiye,Belen
9589,Arcade Robotics,Canada,Deep River
9590,Bison Tech,USA,Birmingham
9591,DESTAN,Türkiye,Kemalpaşa
9592,Blues Robotics,Canada,Timmins
9593,Rhinos,Mexico,Mexico City 
9594,Ashley  Bears,USA,Ashley
9595,ECHO,Türkiye,Kadikoy
9596,Eureka,China,Beijing
9597,Luban Robotics,China,Beijing
9598,Flint,China,Qingdao
9599,Colorful Panda,China,Shanghai
9600,X-Flare Robotics,USA,Elkton
9601,BageTech,Türkiye,Istanbul
9602,CANINTECH,Brazil,SINOP
9603,MTECH,Brazil,Cuiabá
9604,TUIUTECH,Brazil,Cuiabá
9605,Creek Commanders,USA,Millers Creek
9606,Beastbots,USA,Chapel Hill
9607,RJR Cyber Demons,USA,Winston Salem
9608,Power Ponies,USA,North Little Rock
9609,Paraducks,India,Mumbai
9610,Blue Ivy,Türkiye,Fatih
9611,SESI SENAI SC CyberRain,Brazil,Joinville
9612,Bosse Bulldogs,USA,Evansville
9613,Lion's Byte,USA,Kennewick
9614,ROBOSSAUROS,Brazil,Sousa
9615,Redlands Robotics,USA,Highland
9616,Opus Orion,Australia,North Wollongong
9617,Metal Knight,Brazil,Sobral
9618,Tronarchs,USA,Allen Park
9619,U.FRC.,Türkiye,Basaksehir
9620,Eltynien,USA,Montezuma
9621,Payload,Canada,Whitby
9622,GRIDLOCK,USA,Cleveland
9623,U-Turn,Canada,LaSalle
9624,Dynamiques 9624,Canada,Longueuil
9625,WOLVES ROBOTICS,Türkiye,Gebze
9626,JagWire Robotics,USA,Andover
9627,Yellow Haze,USA,Lutz
9628,Erdem Robotics Team,Türkiye,Beşiktaş
9629,Yabusame Technology,Japan,Tokyo
9630,Pels,USA,Port Allen
9631,Chargers,USA,Tulsa
9632,Red M00n,USA,Christchurch
9633,Pine Bluff City Robotics,USA,Pine Bluff
9634,Zero Tolerance,USA,Cupertino
9635,Cyber Rabbit,China,Guangzhou
9636,Space Junk,USA,New York
9637,Grammar Gurus,Australia,Spring Hill
9638,"Tigers, Bro!",USA,Gobles
9639,Sibley-Ocheyedan,USA,Sibley
9640,Markhors,Pakistan,Lahore
9641,Robotics71,Canada,Comox
9642,I.N.T. Robotics,USA,New York
9643,Lady Voltage,USA,Cleveland
9644,NEIA Robotics,USA,Marlborough
9645,POC,Japan,Tokushima
9646,The Marinators,USA,Southampton
9647,Ladybug,Rwanda,Kigali
9648,Circuit Breakers,USA,Caro
9649,Mulgrave Robotics,Canada,West Vancouver
9650,Mio Thunderbotz,USA,Mio
9651,Ecorse Robo Raiders,USA,Ecorse
9652,Team Gambia,Gambia,KOLOLI
9653,O.V.R.T (Ohio Valley Robotics Team),USA,Steubenville
9654,Kelly Trojans,USA,Chicago
9655,Shallowater,USA,Shallowater
9656,X-Ray Robotics,Mexico,Reynosa
9657,SESI SENAI IPÊV4,Brazil,MOSSORÓ
9658,Camber,USA,San Antonio
9659,Vanier Vikings,Canada,North York
9660,Delgado Community College Dolphinbots,USA,New Orleans
9661,Huskie STEAM,USA,Breckenridge
9662,Valley Lutheran Chargers,USA,Saginaw
9663,Offshape Robotics,Canada,London
9664,The Lumberjacks,USA,San Antonio
9665,Vanderbilt Area Schools,USA,Vanderbilt
9666,AAE Knights,USA,Victorville
9667,ITEM # 9667 Cyborg Silverback (Independent Team of Engineers that Meet),USA,Mannford
9668,West Robotics,USA,Knoxville
9669,Regina Riveters,USA,Wilmette
9670,The Gadgeteers of St. Johns County,USA,Saint Augustine
9671,Robosnacks,USA,Grand Rapids
9672,Colon Magi Robotics,USA,Colon
9673,Volt Vespids,USA,Ithaca
9674,Trojan Power Robotics,USA,Crystal Falls
9675,COLOSSUS,Brazil,São Luis
9676,Hub City STEAM,USA,Marshfield
9677,Electric Calamari,USA,Loveland
9678,Step Up,Canada,London
9679,Madison Eagles,USA,Madison Heights
9680,SIA Phoenix Rising,USA,Spokane
9681,Shark Robotics,Canada,Richmond
9682,Norway Robotics,USA,Norway
9683,Equipe SESI-SENAI - Cacoal,Brazil,Porto Velho
9684,Cardozo Unstoppable,USA,Washington
9685,Crystal Oscillators,USA,Bay City
9686,Gwinn Modeltowners,USA,Gwinn
9687,NEX-TECH,Türkiye,istanbul
9688,Moltimun,Türkiye,İstanbul
9689,Haycar,Türkiye,İstanbul
9690,Defuse Robotics,Türkiye,Gebze
9691,TOBB_BİLSEM,Türkiye,Tepebaşı
9692,Sigma Powered By Adipro,India,Mumbai
9693,Miami Dade College Sharkbotz,USA,Miami
9694,TUBITECH,Türkiye,Gebze
9695,BAYKAR Robotics,Türkiye,Istanbul
9696,Hamichanics,USA,Los Angeles
9697,Bionic Bucs,USA,Mount Morris
9698,Zipbombs of BGCNF,USA,Green Cove Springs
9699,Bayou Crusaders,USA,Schriever
9700,YMCABattleJacks,USA,Bogalusa
9701,CrossWired Robotics,USA,Muskogee
9702,Nexus Robotics,Mexico,Metepec
9703,Q_Bots,USA,Quincy
9704,IgKnighted,USA,Chandler
9705,EastRamapo,USA,Suffern
9706,R^3   (Redwood Ranger Robotics),USA,Visalia
9707,Volt-Cats,USA,Graham
9708,Supersonic Circuit Breakers,USA,Bossier City
9709,Isotope Robotics,USA,Chesterfield
9710,Discovery Polybotz,USA,Springfield
9711,Cy-Fly,USA,Tallahassee
9712,Iron Sharks,USA,Pascagoula
9713,The TACA Titans,USA,Warwick
9714,High Altitude,USA,Rio Vista
9715,Tsinelas',Philippines,Manila
9716,IT Kids Robotics,USA,Orlando
9717,Poultronix,USA,Forest
9718,Wookie Mistakes,USA,Brandon
9719,ThunderTech Robotics,Canada,Maple Ridge
9720,Metal Head Robotics,USA,Saint Petersburg
9721,Red Hawk Robotics,USA,Cedar Springs
9722,Polar Robotics,USA,Grand Marais
9723,STEAMex Katatronik,Mexico,Puerto Vallarta
9724,Cross Circuit Christians,USA,Sanford
9725,young law,USA,West Palm Beach
9726,Notus Pirates,USA,Caldwell
9727,Warrior Robotics,USA,Redford
9728,BGCCF Joe R Lee Branch,USA,Maitland
9729,Knights,USA,West Roxbury
9730,Metal Maniacs,USA,Escondido
9731,All Saints Range Precision,USA,Bay City
9732,Rainbow Junkyard,USA,South Portland
9733,Gold Diggers,USA,Iron Mountain
9734,Jasper County Robotics,USA,Bay Springs
9735,Electric Dragons,USA,Romulus
9736,Tawas Braves,USA,Tawas City
9737,The Quackers,USA,Boise
9738,Ionic Bond,Israel,Tel Mond
9739,Firefly,Israel,Modi'in-Maccabim-Re'ut
9740,CANBus in memory of Roney Tal,Israel,yavne
9741,STORM,Israel,rishon lezion
9742,Walkerville Wildcats,USA,Walkerville
9743,MV TITANS,USA,Vermontville
9744,Breithaupt Bulldogs,USA,Detroit
9745,Lazer Sharkz,USA,Glenwood
9746,Pickford High School Panthers,USA,Pickford
9747,ElectroPanthers II,USA,Center Line
9748,Ann Arbor Academy Blue Herons,USA,Ann Arbor
9749,Arbor Prep Gators,USA,Ypsilanti
9750,ED Robotics,Sweden,Jönköping
9751,OIA PantherBots,USA,Hamtramck
9752,ITKAN Robotics Jr,USA,Plano
9753,Team Success,USA,Lansing
9754,Vestabots,USA,Vestaburg
9755,Red Devil Robotics,USA,Ironwood
9756,Robo Panthers,USA,Hesperia
9757,Mecha Marauders,USA,Marlette
9758,Pantron-X,USA,Watervliet
9759,Forge of Falcon,USA,West Branch
9760,Cristo Rey Jesuit Trailblazers,USA,Milwaukee
9761,LSMSA Robotics,USA,Natchitoches
9762,Raccoon Robotics,USA,Canton
9763,Cast Iron Clippers,USA,Martin
9764,Maritime Marauders,USA,Panama City
9765,LCS Cougars,USA,Adrian
9766,Northridge Vikings,USA,Johnstown
9767,Magnificat MagnifiBots,USA,Rocky River
9768,ROBOKNIGHTS,USA,Plaquemine
9769,Toronto Prep,Canada,Toronto
9770,Victory Church of Christ Robo Knights,USA,Atlanta
9771,FPro - Frankfort HS,USA,Frankfort
9772,Titans Robotics,USA,Winnetka
9773,Cardinal Robotics,USA,Wakefield
9775,Ravens,USA,Detroit
9776,Gator Gears,USA,Swartz Creek
9777,Knights of the Lab Table,USA,Gilbert
9778,Horizon Hawks Robotics,USA,Winter Garden
9779,Gladiator Robotics,USA,Hialeah
9780,Accelerated Learning Academy,USA,Flint
9781,Northgate Deep-Sea Welders Union,USA,Walnut Creek
9782,Wextech Titans,Canada,Scarborough
9783,Steppe Steppers,Ukraine,LVIV
9784,Cyberbots,Canada,Waterdown
9785,Alectrona,Canada,Aurora
9786,MHS Wolfpack Team 9786,USA,Monahans
9787,Fathom Robotics,USA,Baker
9788,R.A.M.,USA,Williamston
9789,Platinum Ringleaders,USA,Roanoke Rapids
9790,Crypto Creek II,USA,Sellersburg
9970,Off-Season Demo Team 9970,USA,Manchester
9971,Off-Season Demo Team 9971,USA,Manchester
9972,Off-Season Demo Team 9972,USA,Manchester
9973,Off-Season Demo Team 9973,USA,Manchester
9974,Off-Season Demo Team 9974,USA,Manchester
9975,Off-Season Demo Team 9975,USA,Manchester
9976,Off-Season Demo Team 9976,USA,Manchester
9977,Off-Season Demo Team 9977,USA,Manchester
9978,Off-Season Demo Team 9978,USA,Manchester
9979,Off-Season Demo Team 9979,USA,Manchester
9980,Off-Season Demo Team 9980,USA,Manchester
9981,Off-Season Demo Team 9981,USA,Manchester
9982,Off-Season Demo Team 9982,USA,Manchester
9983,Off-Season Demo Team 9983,USA,Manchester
9984,Off-Season Demo Team 9984,USA,Manchester
9985,Off-Season Demo Team 9985,USA,Manchester
9986,Off-Season Demo Team 9986,USA,Manchester
9987,Off-Season Demo Team 9987,USA,Manchester
9988,Off-Season Demo Team 9988,USA,Manchester
9989,Off-Season Demo Team 9989,USA,Manchester
9990,Off-Season Demo Team 9990,USA,Manchester
9991,Off-Season Demo Team 9991,USA,Manchester
9992,Off-Season Demo Team 9992,USA,Manchester
9993,Off-Season Demo Team 9993,USA,Manchester
9994,Off-Season Demo Team 9994,USA,Manchester
9995,Off-Season Demo Team 9995,USA,Manchester
9996,Off-Season Demo Team 9996,USA,Manchester
9997,Off-Season Demo Team 9997,USA,Manchester
9998,Off-Season Demo Team 9998,USA,Manchester
9999,Off-Season Demo Team 9999,USA,Manchester
10000,Neutron Star,China,Beijing
10001,Belt 2 Bot,USA,Philadelphia
10002,BotBuilders,Australia,Brisbane
10004,SCAROB (Star City Area Robotics),USA,Roanoke
10006,Lunar Robotics,USA,Lawrenceville
10010,The Quokkas,Türkiye,Istanbul
10011,Gridrunners,USA,Dayton
10012,SEASIDE Robotics,Brazil,Maracanaú
10014,REBELLION,USA,Prosper
10015,Bubbles,Canada,Aurora
10016,Absolute Zero,China,Chuansha
10017,GPS Robotics,USA,Wesley Chapel
10019,SESI SENAI MINERSKILLS,Brazil,Belo Horizonte 
10021,Guerin Catholic Golden Gears,USA,Noblesville
10027,Spontaneous Combustion,Canada,Unionville
10029,The Portotypes,USA,Portage
10032,Singularity,USA,Frisco
10034,GammaLand,Chinese Taipei,DongShan
10041,Ferzeri Legacy,Türkiye,Sultanbeyli
10042,Spirit Dynamics,Türkiye,Karabük
10043,Conscius Robotics,Türkiye,İstanbul
10044,Panther Robotics,Canada,Edmonton
10045,Casque Robotics,Türkiye,Kartal
10050,Sea Dragons,Türkiye,BAŞAKŞEHİR
10051,ASTRAL TECH ROBOTICS,Türkiye,Kocaeli/Gebze
10053,Front Runners,Türkiye,Didim
10055,Mehmet Günenç Robotics,Türkiye,Bandirma
10058,ShacShuca Robotics,Türkiye,Ankara
10059,Tech On Titans,USA,San Jose
10062,ATEMS Robotics,USA,Abilene
10063,S.C.R.A.P.,USA,Weymouth
10064,HanniBal,Türkiye,Bodrum
10066,CephaloSquad,USA,North Clarendon
10069,University Academic Charter School,USA,Jersey City
10070,Ghost Bots,USA,Abington
10072,WhirlyBots,USA,Wilson
10077,The H.E.I.S.T.,USA,Huntersville
10079,Arrowdynamics,USA,Bothell
10090,Sunflower,Türkiye,Ankara
10101,Critical Hit,USA,Huntsville
10105,BLACK MAMBA,Türkiye,Istanbul
10107,ThunderBirdz,USA,Concord
10108,Hazard5,USA,Enosburg Falls
10114,Phantom Talons,Chinese Taipei, Zhonghe Dist
10118,Robonauts EveryBot,USA,Houston
10120,Wulfa the Wolf,China,shanghai
10121,TMSA MechaTiger,USA,Apex
10131,Royal Turtles,China,131 Argyle St. KLN
10132,Kuanta Robotics,Türkiye,Pendik
10133,Manhattan Monsters,USA,Waterbury
10137,RoboKats,USA,Lexington
10138,VikingBot,USA,Lyndon Center
10139,Tsunami,Israel,Mate Asher
10140,Lord's Valley Robotics Team,Brazil,Jaraguá do Sul
10141,Turing Robotics,Türkiye,Bahçelievler
10142,ANDROMEDA,Türkiye,ADANA
10143,Northeast High Viking Robotics,USA,Philadelphia
10146,ROBIS,Türkiye,İstanbul
10147,ArmBots,USA,Glendale
10151,IOTRONIC / Polivirtual FRC,Mexico,Queretaro
10152,Orbotics,USA,Chappaqua
10154,PizzaByte 2.0,Panama,Panamá 
10156,Marshy Machines,USA,Marshfield
10157,Roman Robotics,USA,Philadelphia
10159,PHS MAC-ros,USA,Milton
10162,Viking Robotics,USA,Fort Walton Beach
10166,Thunder Vikes,USA,Port Hueneme
10167,Jeunes Sans Frontières,Canada,Brampton
10170,ND Robotics,USA,Lawrence Township
10172,Apex Archers,USA,Fort Wayne
10173,Minot Syber-Sentinels,USA,Minot
10174,SRC Robotics 2024-25,USA,Milton
10177,CyberClaws,USA,Miami
10180,MUCİTLER,Türkiye,Çorum
10181,ProtoWarriors,USA,Fife Lake
10183,ARC,USA,Las Vegas
10185,Nexify Robotics,Türkiye,İstanbul
10186,feenx,USA,Reno
10190,UNIMATE - SESI SENAI SC,Brazil,São José
10200,West Pionners,Brazil,Luzerna
10202,NOVATRON,Türkiye,Beylikdüzü
10203,LANCE,Türkiye,BEYOĞLU
10204,TeamAbra,Türkiye,Konya 
10205,MAGNETAR,Türkiye,Konak
10207,Doomsday Engineering,USA,Findlay
10208,Mayhem Manufacturing,USA,Findlay
10209,The Valtra,Türkiye,İstanbul
10211,Cyber Colts,Panama,Panama
10212,Circuit Bakers,USA,Dublin
10213,BALTA,Türkiye,BAHCELIEVLER
10214,Team Doritos,China,Beijing
10216,QUANTUMBEE,Türkiye,ANKARA
10217,Catahoula Blue Dogs,USA,Port Allen
10218,No Signal,Canada,Rockwood
10219,Bathtub Chickens,USA,Panama City
10221,#1 Sea Bass,USA,San Francisco
10223,Crimson Jewels,USA,Rochester
10224,MAV MECHANICS (NASA),USA,Henrico
10225,Prepa Tecmilenio - PYROX,Mexico,Guadalupe
10226,Leo High School,USA,Chicago
10228,Phoenix Robotics,USA,Zephyrhills
10229,Event Horizon,USA,New York
10230,The Splash,Türkiye,İSTANBUL
10231,Midnight Circuits,USA,North Charleston
10232,Killer Kardinals 2,USA,Plainfield
10234,TEDRA,Türkiye,ISTANBUL
10236,REXTED,Türkiye,Maltepe
10243,Yücel Boru ANATOLIAN WOLVES,Türkiye,Gebze
10244,WOLFS ROBOTICS,Türkiye,Gebze
10245,WAMS,USA,Waterbury
10246,ISTAF Team Infinitech,Türkiye,Bayrampaşa
10247,RedFox,Türkiye,Ankara
10248,Iron Byrds,USA,Fayetteville
10249,SpartanBots10249,USA,Huntington Park
10251,Chimera,Türkiye,Döşemealtı
10252,Mecha Lions,USA,San Jose
10254,Regal Seagulls,USA,Falmouth
10256,Team Scrap Metal,USA,Gilbert
10257,Vector Space,USA,Lynchburg
10260,RoboJags,USA,Jackson
10261,PYRONEERS,Greece,Athens
10262,Bionic Buzzers,USA,"Hastings-On-Hudson,"
10263,Temari Robotics,Brazil,gravatai
10264,STORM,USA,Menomonie
10266,Hopkins Galvanized Goats,USA,New Haven
10269,Beaverbots,USA,Knoxville
10279,The Erudites,Canada,Stouffville
10281,MechaWolves,USA,San Francisco
10285,Sacred Heart Outlanders,USA,Bloomfield Hills
10287,Kingdom Prep RC,USA,Milwaukee
10288,Interstate,USA,Winnetka
10291,MUTUM-X,Brazil,NOVA MUTUM
10295,FOREST GUARDIANS,Brazil,ALTA FLORESTA
10296,BIOBOTS,Brazil,Barra do Bugres
10297,PANTANALBOTS,Brazil,Cáceres
10298,LUVER CONTROL,Brazil,Lucas do Rio Verde
10299,HARVBOT,Brazil,Sorriso
10300,Obama FRC,USA,Pittsburgh
10302,Byte Force,USA,Cary
10303,C-TEC Robotics,USA,Newark
10304,Circuit Breakers,USA,Winston-Salem
10308,HiveMind,Türkiye,Sultangazi
10309,Jayhawks Robotics,USA,Columbus
10312,ByteForce,USA,McKinney
10313,CAPELLA Robotics,Türkiye,Karşıyaka
10316,The Western Blue Tongues,Australia,"Gosnells, 6110"
10317,CIA Robotics,USA,Chaffee
10321,MBA Imperio Robotics,Türkiye,İSTANBUL
10322,Beyond the Bell,USA,Flora
10323,DeMolay Dynamics,USA,North Port
10327,Perry Pumatronix,USA,Gilbert
10328,IBBTECH-JR,Türkiye,Istanbul
10332,Carroll Charger Robotics,USA,Fort Wayne
10333,Elevation,USA,Colorado Springs
10334,Sardis Robotics,Türkiye,Sardes
10335,Cyber Sharks,USA,Saint Johns
10336,BHA Tigers,USA,San Diego
10337,Technoka Robotics,Türkiye,Kaiıkoy
10338,10338 - CircuitMakers,USA,Cairo
10339,BrainShift,USA,Seaside
10340,ITKAN Girls,USA,Plano
10342,Lost in Translation,Australia,Perth
10343,Tera Robotics,Brazil,Três Lagoas
10344,SESI IPÊV4,Brazil,Mossoró
10345,Sirius,Brazil,Goiânia 
10349,Pontiac Firebirds,USA,Pontiac
10350,Canberra CIPHER,Australia,Canberra
10351,Robotics Bulldogs,USA,Bennettsville
10352,SUNY Poly Wildcat Robotics,USA,Utica
10353,HATAY ROBOTICS,Türkiye,HATAY 
10354,Sting,USA,Sanford
10356,Capitech,Brazil,Campo Grande
10358,Yeah8 Tech,USA,pine bluff
10361,Gatorbots,USA,Santee
10366,Builder Bears,USA,Bergenfield
10367,Category 4 Storm Surge,USA,Summerville
10368,RoboRattlers,USA,North Las Vegas
10369,Blue Grizzly,USA,Hawthorne
10370,Squatch Watch,USA,Clintwood
10372,THE ANTS,USA,Milpitas
10376,Plutonium Panthers,USA,Augusta
10377,Aughtonauts,USA,Oklahoma City
10378,DUCKS,USA,Lawton
10380,The Dragon Hunters,USA,Queen Creek
10382,SPEARHEAD,USA,Hays
10383,Robistim,Türkiye,ATASEHIR
10384,Sparkanovas,Canada,Calgary
10385,Cycle-Breakers,USA,McAllen
10387,BI Blue Tigers 2024,USA,Hinesville
10388,The Iron Wolverine Angels,USA,Dorchester
10390,GOOGIRL,Chinese Taipei,Taichung
10392,Brawley Robocats,USA,Brawley
10393,Foxborough High School,USA,Foxboro
10394,STEAMCo Valley Stars,Colombia,Palmira
10395,SJHS Gyro Falcons,Canada,Red Deer
10396,Mostra,Türkiye,İstanbul
10399,Burman Bush,South Africa,Durban 
10400,DART Doane Academy Robotics Team,USA,Burlington
10402,Cy-Bears,USA,Orlando
10404,Robo Rhinos,South Africa,cape town
10409,ALP HUNTERS,Türkiye,Kocaeli
10410,Robodawgz,USA,Zephyrhills
10411,G-Code Generals 10411,USA,Fort Wayne
10412,TechBotTronics-1RSNC,USA,Salisbury
10413,Flux Robotics,USA,Pelham
10415,Torchers,Türkiye,ŞİŞLİ
10416,Radical Raccoons,USA,Spokane Valley
10418,RoboLab,Bulgaria,Kazanluk
10421,Baldwin Coded Dragons,USA,Baldwin
10422,Çapa Pineapple Robotics,Türkiye,Fatih
10423,CB Tech,USA,Moses Lake
10424,ANKA ROBOTICS,Türkiye,ANKARA
10425,WhiteFox,Türkiye,Gaziosmanpaşa
10427,Kitimat Sentinels,Canada,Kitimat
10428,KAIZEN,India,JAIPUR
10430,Solar Chill,USA,West Bend
10432,Okeanos,Türkiye,ISTANBUL
10434,CYBEARS,USA,Fort Wayne
10435,IRS - Intelligent Robotic Systems,USA,Morton Grove
10437,Amity Robotics Club (ARC),Australia,Sydney 
10438,Phantom Liberty,China,Shenzhen
10439,Wild Wires,USA,Earlham
10444,Ursa Major,USA,Gresham
10445,HYPERVOLT,Türkiye,Avcılar
10446,Circuitron,USA,Bogalusa
10448,Jerome High School Tigers,USA,Jerome
10449,Robo Crusaders 1,USA,Prince Frederick
10452,RoboLions,USA,Bronx
10453,Northmen Robotics,USA,Kansas City
10454,UPC Raptors,USA,Brooklyn
10455,Bison Dynamics,USA,Spanaway
10456,Atlantic Trojan Robotics,USA,Atlantic
10457,Prepa Tecmilenio - FARADAY,Mexico,Villahermosa
10458,Spartan Robotics,USA,Chicago
10464,The Wash,Canada,Ottawa
10465,DemirozRobotics,Türkiye,İSTANBUL
10466,Federal Force,Brazil,Taguatinga
10468,Robo711Panthers,USA,Euclid
10470,Sancar Robotics,Türkiye,ÇANKAYA
10471,Gamarobotics,Türkiye,ANKARA
10472,Bilkent Next,Türkiye,Ankara
10473,Team Lance-B-Bot,USA,Stevensville
10474,Turcia Machina,USA,Aitkin
10475,Techno-Tornados,USA,Panama City
10476,Thunderbots,USA,Lincoln
10478,NEO Robotics,Türkiye,Ankara
10479,Powerhouse,China,Shanghai
10480,CyberStorm,USA,Paterson
10482,BuzzBots,USA,Athens
10483,Andes Robotics,Argentina,Mendoza
10486,Weavers,China,Shenzhen
10487,TIH IIT DELHI,India,Delhi
10489,Cutthroat Robotics,USA,Sun Valley
10490,Ely Robotics,USA,Ely
10491,Subatomic Smarticles,USA,Phoenix
10492,Bosse BYTEForce,USA,Evansville
10493,Harrison RoboWarriors,USA,Evansville
10495,Cibatronic,Dominican Republic,Moca
10496,404: Team Not Found,Australia,Sheldon
10497,Bayou Bots,USA,Centerville
10498,Heron Robotics,USA,Marysville
10499,Mechanical Princesses,USA,Virginia Beach
